,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk_passing,Nation_passing,Pos_passing,Squad_passing,Comp_passing,Age_passing,Born_passing,90s_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches_passing,Rk_passtype,Nation_passtype,Pos_passtype,Squad_passtype,Comp_passtype,Age_passtype,Born_passtype,90s_passtype,Att_passtype,Live,Dead,FK_passtype,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_passtype,Off,Blocks,Matches_passtype,Rk_gsc,Nation_gsc,Pos_gsc,Squad_gsc,Comp_gsc,Age_gsc,Born_gsc,90s_gsc,SCA,SCA90,PassLive,PassDead,TO,Sh_gsc,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches_gsc,Rk_defense,Nation_defense,Pos_defense,Squad_defense,Comp_defense,Age_defense,Born_defense,90s_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_defense,Tkl%,Lost,Blocks_defense,Sh_defense,Pass,Int,Tkl+Int,Clr,Err,Matches_defense,Rk_possession,Nation_possession,Pos_possession,Squad_possession,Comp_possession,Age_possession,Born_possession,90s_possession,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC,1/3_possession,CPA,Mis,Dis,Rec,PrgR,Matches_possession,Rk_playingtime,Nation_playingtime,Pos_playingtime,Squad_playingtime,Comp_playingtime,Age_playingtime,Born_playingtime,MP,Min,Mn/MP,Min%,90s_playingtime,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches_playingtime
2562,764.0,Artem Dovbyk,ua UKR,FW,Girona,es La Liga,26.0,1997.0,28.7,24.0,77.0,36.0,46.8,2.68,1.25,0.22,0.47,12.4,1.0,7.0,8.0,24.2,17.9,0.23,-0.2,-0.9,Matches,764.0,ua UKR,FW,Girona,es La Liga,26.0,1997.0,28.7,277.0,392.0,70.7,3272.0,471.0,186.0,235.0,79.1,62.0,89.0,69.7,5.0,6.0,83.3,8.0,6.2,3.7,1.8,27.0,9.0,10.0,0.0,26.0,Matches,764.0,ua UKR,FW,Girona,es La Liga,26.0,1997.0,28.7,392.0,359.0,28.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,277.0,5.0,16.0,Matches,764.0,ua UKR,FW,Girona,es La Liga,26.0,1997.0,28.7,57.0,1.98,41.0,0.0,6.0,8.0,2.0,0.0,13.0,0.45,9.0,0.0,1.0,3.0,0.0,0.0,Matches,764.0,ua UKR,FW,Girona,es La Liga,26.0,1997.0,28.7,4.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,8.0,1.0,7.0,0.0,4.0,17.0,0.0,Matches,764.0,ua UKR,FW,Girona,es La Liga,26.0,1997.0,28.7,606.0,19.0,36.0,230.0,341.0,185.0,598.0,25.0,17.0,68.0,8.0,32.0,351.0,1294.0,449.0,18.0,7.0,16.0,50.0,39.0,487.0,118.0,Matches,941,ua UKR,FW,Girona,es La Liga,26.0,1997.0,36,2587.0,72.0,75.6,28.7,32,78.0,10,4,26.0,0,2.19,67.0,36.0,31.0,1.08,0.21,56.5,38.9,17.6,0.61,0.73,Matches
2563,143.0,Arthur,br BRA,DF,Leverkusen,de Bundesliga,20.0,2003.0,2.0,0.0,2.0,1.0,50.0,0.98,0.49,0.0,0.0,21.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,Matches,143.0,br BRA,DF,Leverkusen,de Bundesliga,20.0,2003.0,2.0,88.0,109.0,80.7,1360.0,367.0,53.0,58.0,91.4,28.0,39.0,71.8,6.0,8.0,75.0,2.0,0.3,0.4,1.7,5.0,2.0,6.0,5.0,7.0,Matches,143.0,br BRA,DF,Leverkusen,de Bundesliga,20.0,2003.0,2.0,109.0,96.0,13.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,88.0,0.0,3.0,Matches,143.0,br BRA,DF,Leverkusen,de Bundesliga,20.0,2003.0,2.0,7.0,3.41,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.97,2.0,0.0,0.0,0.0,0.0,0.0,Matches,143.0,br BRA,DF,Leverkusen,de Bundesliga,20.0,2003.0,2.0,4.0,3.0,2.0,0.0,2.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,Matches,143.0,br BRA,DF,Leverkusen,de Bundesliga,20.0,2003.0,2.0,131.0,7.0,35.0,42.0,56.0,8.0,131.0,5.0,2.0,40.0,3.0,60.0,79.0,485.0,307.0,8.0,6.0,2.0,2.0,3.0,88.0,28.0,Matches,183,br BRA,DF,Leverkusen,de Bundesliga,20.0,2003.0,4,184.0,46.0,6.0,2.0,2,75.0,1,2,17.0,4,3.0,8.0,1.0,7.0,3.42,1.61,6.1,1.8,4.3,2.09,0.86,Matches
2564,154.0,Arthur Atta,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,10.3,1.0,9.0,4.0,44.4,0.88,0.39,0.11,0.25,16.2,0.0,0.0,0.0,0.6,0.6,0.06,0.4,0.4,Matches,154.0,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,10.3,301.0,401.0,75.1,5603.0,1409.0,121.0,154.0,78.6,131.0,157.0,83.4,39.0,65.0,60.0,2.0,1.3,0.5,0.7,12.0,37.0,12.0,4.0,48.0,Matches,154.0,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,10.3,401.0,378.0,20.0,10.0,1.0,4.0,10.0,6.0,1.0,1.0,0.0,0.0,301.0,3.0,11.0,Matches,154.0,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,10.3,19.0,1.85,15.0,0.0,2.0,2.0,0.0,0.0,3.0,0.29,1.0,0.0,0.0,2.0,0.0,0.0,Matches,154.0,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,10.3,18.0,14.0,8.0,7.0,3.0,8.0,19.0,42.1,11.0,13.0,3.0,10.0,10.0,28.0,23.0,0.0,Matches,154.0,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,10.3,544.0,33.0,138.0,291.0,121.0,16.0,544.0,29.0,12.0,41.4,16.0,55.2,364.0,2198.0,921.0,16.0,15.0,2.0,17.0,16.0,340.0,22.0,Matches,198,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,21,924.0,44.0,30.2,10.3,10,78.0,5,11,13.0,7,0.62,14.0,22.0,-8.0,-0.78,-0.15,13.3,18.0,-4.7,-0.46,0.2,Matches
2565,678.0,Arthur Desmas,fr FRA,GK,Le Havre,fr Ligue 1,29.0,1994.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,678.0,fr FRA,GK,Le Havre,fr Ligue 1,29.0,1994.0,33.0,611.0,945.0,64.7,17763.0,13674.0,112.0,112.0,100.0,258.0,261.0,98.9,230.0,555.0,41.4,0.0,0.4,0.1,-0.4,1.0,15.0,1.0,0.0,0.0,Matches,678.0,fr FRA,GK,Le Havre,fr Ligue 1,29.0,1994.0,33.0,945.0,617.0,324.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,4.0,2.0,Matches,678.0,fr FRA,GK,Le Havre,fr Ligue 1,29.0,1994.0,33.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,678.0,fr FRA,GK,Le Havre,fr Ligue 1,29.0,1994.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,Matches,678.0,fr FRA,GK,Le Havre,fr Ligue 1,29.0,1994.0,33.0,1020.0,830.0,1014.0,6.0,0.0,0.0,1020.0,0.0,0.0,,0.0,,644.0,3883.0,2466.0,0.0,0.0,0.0,1.0,0.0,376.0,0.0,Matches,839,fr FRA,GK,Le Havre,fr Ligue 1,29.0,1994.0,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,,0,0.97,33.0,43.0,-10.0,-0.3,0.7,35.6,47.3,-11.7,-0.36,1.15,Matches
2566,,Arthur Ebong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,cm CMR,MF,Lorient,fr Ligue 1,18.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2567,1716.0,Arthur Melo,br BRA,MF,Fiorentina,it Serie A,26.0,1996.0,22.1,2.0,11.0,5.0,45.5,0.5,0.23,0.09,0.2,28.6,0.0,1.0,1.0,1.0,0.3,0.02,1.0,0.7,Matches,1716.0,br BRA,MF,Fiorentina,it Serie A,26.0,1996.0,22.1,1372.0,1502.0,91.3,26644.0,6117.0,466.0,504.0,92.5,724.0,763.0,94.9,168.0,202.0,83.2,3.0,1.7,2.3,1.3,34.0,143.0,16.0,4.0,133.0,Matches,1716.0,br BRA,MF,Fiorentina,it Serie A,26.0,1996.0,22.1,1502.0,1413.0,87.0,63.0,3.0,8.0,21.0,13.0,9.0,0.0,8.0,1.0,1372.0,2.0,15.0,Matches,1716.0,br BRA,MF,Fiorentina,it Serie A,26.0,1996.0,22.1,72.0,3.27,59.0,6.0,2.0,0.0,2.0,3.0,11.0,0.5,8.0,0.0,1.0,0.0,1.0,1.0,Matches,1716.0,br BRA,MF,Fiorentina,it Serie A,26.0,1996.0,22.1,45.0,30.0,17.0,24.0,4.0,26.0,42.0,61.9,16.0,27.0,3.0,24.0,18.0,63.0,8.0,0.0,Matches,1716.0,br BRA,MF,Fiorentina,it Serie A,26.0,1996.0,22.1,1654.0,46.0,334.0,1026.0,320.0,8.0,1653.0,20.0,11.0,55.0,4.0,20.0,1099.0,6199.0,2393.0,21.0,43.0,2.0,14.0,15.0,1243.0,27.0,Matches,2120,br BRA,MF,Fiorentina,it Serie A,26.0,1996.0,33,1986.0,60.0,58.1,22.1,23,74.0,4,10,28.0,4,1.73,41.0,26.0,15.0,0.68,0.68,32.3,22.2,10.1,0.46,0.87,Matches
2568,,Arthur Tchaptchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167,fr FRA,DF,Reims,fr Ligue 1,17.0,2006.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
2569,2578.0,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,23.0,2000.0,25.5,2.0,22.0,5.0,22.7,0.86,0.2,0.09,0.4,18.7,1.0,0.0,0.0,1.9,1.9,0.09,0.1,0.1,Matches,2578.0,be BEL,DF,Rennes,fr Ligue 1,23.0,2000.0,25.5,1444.0,1640.0,88.0,28379.0,10833.0,445.0,479.0,92.9,821.0,880.0,93.3,153.0,237.0,64.6,0.0,0.8,1.3,-0.8,6.0,129.0,7.0,4.0,151.0,Matches,2578.0,be BEL,DF,Rennes,fr Ligue 1,23.0,2000.0,25.5,1640.0,1565.0,72.0,47.0,0.0,14.0,11.0,22.0,0.0,0.0,0.0,0.0,1444.0,3.0,7.0,Matches,2578.0,be BEL,DF,Rennes,fr Ligue 1,23.0,2000.0,25.5,21.0,0.82,16.0,1.0,1.0,2.0,1.0,0.0,3.0,0.12,1.0,0.0,0.0,2.0,0.0,0.0,Matches,2578.0,be BEL,DF,Rennes,fr Ligue 1,23.0,2000.0,25.5,30.0,17.0,19.0,6.0,5.0,24.0,37.0,64.9,13.0,40.0,23.0,17.0,31.0,61.0,90.0,2.0,Matches,2578.0,be BEL,DF,Rennes,fr Ligue 1,23.0,2000.0,25.5,1882.0,201.0,810.0,949.0,135.0,28.0,1882.0,14.0,7.0,50.0,6.0,42.9,1413.0,9027.0,5220.0,33.0,36.0,3.0,16.0,3.0,1307.0,24.0,Matches,3186,be BEL,DF,Rennes,fr Ligue 1,23.0,2000.0,28,2296.0,82.0,75.0,25.5,27,85.0,23,1,2.0,3,1.46,44.0,35.0,9.0,0.35,0.59,42.6,31.8,10.9,0.43,0.31,Matches
2570,2693.0,Arthur Vermeeren,be BEL,MF,Atlético Madrid,es La Liga,18.0,2005.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,2693.0,be BEL,MF,Atlético Madrid,es La Liga,18.0,2005.0,1.8,75.0,91.0,82.4,1109.0,180.0,42.0,47.0,89.4,29.0,32.0,90.6,1.0,5.0,20.0,0.0,0.1,0.1,-0.1,2.0,3.0,2.0,0.0,7.0,Matches,2693.0,be BEL,MF,Atlético Madrid,es La Liga,18.0,2005.0,1.8,91.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,1.0,Matches,2693.0,be BEL,MF,Atlético Madrid,es La Liga,18.0,2005.0,1.8,4.0,2.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2693.0,be BEL,MF,Atlético Madrid,es La Liga,18.0,2005.0,1.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,6.0,7.0,2.0,0.0,Matches,2693.0,be BEL,MF,Atlético Madrid,es La Liga,18.0,2005.0,1.8,115.0,7.0,25.0,73.0,20.0,1.0,115.0,1.0,0.0,0.0,1.0,100.0,68.0,332.0,128.0,2.0,0.0,0.0,6.0,2.0,75.0,7.0,Matches,3319,be BEL,MF,Atlético Madrid,es La Liga,18.0,2005.0,5,162.0,32.0,4.7,1.8,2,51.0,0,3,20.0,13,1.8,3.0,2.0,1.0,0.56,-0.16,2.8,1.3,1.5,0.83,0.23,Matches
2571,,Arvin Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,eng ENG,"FW,MF",Almería,es La Liga,22.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2572,123.0,Asaf Arania,il ISR,MF,Darmstadt 98,de Bundesliga,17.0,2005.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,123.0,il ISR,MF,Darmstadt 98,de Bundesliga,17.0,2005.0,0.1,4.0,4.0,100.0,60.0,2.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,123.0,il ISR,MF,Darmstadt 98,de Bundesliga,17.0,2005.0,0.1,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Matches,123.0,il ISR,MF,Darmstadt 98,de Bundesliga,17.0,2005.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,123.0,il ISR,MF,Darmstadt 98,de Bundesliga,17.0,2005.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,123.0,il ISR,MF,Darmstadt 98,de Bundesliga,17.0,2005.0,0.1,5.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,,0.0,,2.0,16.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,Matches,158,il ISR,MF,Darmstadt 98,de Bundesliga,17.0,2005.0,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,2,0.0,0.0,1.0,-1.0,-15.0,-13.38,0.0,0.5,-0.5,-8.23,-7.04,Matches
2573,,Ashley Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610,wls WAL,DF,Tottenham,eng Premier League,18.0,2005.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
2574,2802.0,Ashley Young,eng ENG,"DF,MF",Everton,eng Premier League,38.0,1985.0,25.3,0.0,13.0,2.0,15.4,0.51,0.08,0.0,0.0,21.9,3.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6,Matches,2802.0,eng ENG,"DF,MF",Everton,eng Premier League,38.0,1985.0,25.3,723.0,1052.0,68.7,12752.0,5653.0,339.0,386.0,87.8,290.0,384.0,75.5,83.0,219.0,37.9,0.0,1.5,1.4,-1.5,21.0,62.0,22.0,11.0,82.0,Matches,2802.0,eng ENG,"DF,MF",Everton,eng Premier League,38.0,1985.0,25.3,1052.0,831.0,212.0,25.0,2.0,1.0,100.0,168.0,19.0,10.0,7.0,1.0,723.0,9.0,29.0,Matches,2802.0,eng ENG,"DF,MF",Everton,eng Premier League,38.0,1985.0,25.3,58.0,2.29,38.0,10.0,1.0,4.0,3.0,2.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,Matches,2802.0,eng ENG,"DF,MF",Everton,eng Premier League,38.0,1985.0,25.3,53.0,38.0,28.0,19.0,6.0,30.0,54.0,55.6,24.0,24.0,6.0,18.0,22.0,75.0,50.0,3.0,Matches,2802.0,eng ENG,"DF,MF",Everton,eng Premier League,38.0,1985.0,25.3,1284.0,77.0,378.0,554.0,365.0,20.0,1284.0,27.0,12.0,44.4,12.0,44.4,609.0,2909.0,1490.0,40.0,24.0,5.0,16.0,13.0,653.0,61.0,Matches,3452,eng ENG,"DF,MF",Everton,eng Premier League,38.0,1985.0,31,2280.0,74.0,66.7,25.3,27,81.0,14,4,21.0,1,1.32,28.0,32.0,-4.0,-0.16,0.39,36.5,33.1,3.3,0.13,0.49,Matches
2575,1992.0,Asier Osambela,es ESP,MF,Osasuna,es La Liga,19.0,2004.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,1992.0,es ESP,MF,Osasuna,es La Liga,19.0,2004.0,0.1,2.0,5.0,40.0,17.0,2.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,1992.0,es ESP,MF,Osasuna,es La Liga,19.0,2004.0,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,1992.0,es ESP,MF,Osasuna,es La Liga,19.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1992.0,es ESP,MF,Osasuna,es La Liga,19.0,2004.0,0.1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,1992.0,es ESP,MF,Osasuna,es La Liga,19.0,2004.0,0.1,9.0,0.0,1.0,4.0,4.0,2.0,9.0,0.0,0.0,,0.0,,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,Matches,2460,es ESP,MF,Osasuna,es La Liga,19.0,2004.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,2,0.0,0.0,1.0,-1.0,-10.0,-9.74,0.0,0.1,-0.1,-0.51,-0.26,Matches
2576,2708.0,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,25.0,1997.0,5.7,2.0,12.0,6.0,50.0,2.11,1.05,0.17,0.33,11.5,0.0,0.0,0.0,1.7,1.7,0.14,0.3,0.3,Matches,2708.0,es ESP,FW,Athletic Club,es La Liga,25.0,1997.0,5.7,88.0,124.0,71.0,1078.0,184.0,61.0,79.0,77.2,17.0,25.0,68.0,3.0,4.0,75.0,1.0,1.0,0.7,0.0,9.0,7.0,5.0,0.0,10.0,Matches,2708.0,es ESP,FW,Athletic Club,es La Liga,25.0,1997.0,5.7,124.0,119.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,Matches,2708.0,es ESP,FW,Athletic Club,es La Liga,25.0,1997.0,5.7,16.0,2.81,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2708.0,es ESP,FW,Athletic Club,es La Liga,25.0,1997.0,5.7,2.0,1.0,0.0,0.0,2.0,2.0,2.0,100.0,0.0,2.0,1.0,1.0,0.0,2.0,6.0,0.0,Matches,2708.0,es ESP,FW,Athletic Club,es La Liga,25.0,1997.0,5.7,179.0,6.0,18.0,64.0,98.0,31.0,179.0,11.0,4.0,36.4,6.0,54.5,105.0,389.0,195.0,6.0,5.0,6.0,12.0,11.0,143.0,29.0,Matches,3337,es ESP,FW,Athletic Club,es La Liga,25.0,1997.0,18,513.0,29.0,15.0,5.7,4,55.0,0,14,21.0,20,1.72,9.0,7.0,2.0,0.35,-0.33,7.6,6.7,1.0,0.17,-0.15,Matches
2577,697.0,Assane Diao,es ESP,FW,Betis,es La Liga,17.0,2005.0,11.6,2.0,21.0,3.0,14.3,1.8,0.26,0.1,0.67,13.7,0.0,0.0,0.0,2.5,2.5,0.12,-0.5,-0.5,Matches,697.0,es ESP,FW,Betis,es La Liga,17.0,2005.0,11.6,200.0,264.0,75.8,2297.0,410.0,140.0,164.0,85.4,35.0,47.0,74.5,7.0,9.0,77.8,0.0,0.7,0.8,-0.7,10.0,4.0,6.0,1.0,20.0,Matches,697.0,es ESP,FW,Betis,es La Liga,17.0,2005.0,11.6,264.0,261.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,12.0,Matches,697.0,es ESP,FW,Betis,es La Liga,17.0,2005.0,11.6,23.0,1.98,17.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,697.0,es ESP,FW,Betis,es La Liga,17.0,2005.0,11.6,20.0,12.0,5.0,9.0,6.0,6.0,17.0,35.3,11.0,22.0,4.0,18.0,7.0,27.0,7.0,0.0,Matches,697.0,es ESP,FW,Betis,es La Liga,17.0,2005.0,11.6,478.0,10.0,53.0,190.0,251.0,49.0,478.0,55.0,18.0,32.7,28.0,50.9,309.0,2486.0,935.0,33.0,25.0,14.0,60.0,35.0,344.0,101.0,Matches,862,es ESP,FW,Betis,es La Liga,17.0,2005.0,18,1048.0,58.0,30.6,11.6,13,68.0,2,5,33.0,11,1.5,14.0,9.0,5.0,0.43,0.51,15.7,14.1,1.6,0.14,0.44,Matches
2578,2733.0,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,20.0,2002.0,12.8,0.0,4.0,2.0,50.0,0.31,0.16,0.0,0.0,24.5,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,Matches,2733.0,be BEL,MF,Wolfsburg,de Bundesliga,20.0,2002.0,12.8,499.0,585.0,85.3,8276.0,1835.0,244.0,269.0,90.7,190.0,212.0,89.6,47.0,74.0,63.5,0.0,0.3,0.3,-0.3,5.0,37.0,4.0,2.0,48.0,Matches,2733.0,be BEL,MF,Wolfsburg,de Bundesliga,20.0,2002.0,12.8,585.0,566.0,19.0,17.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,9.0,Matches,2733.0,be BEL,MF,Wolfsburg,de Bundesliga,20.0,2002.0,12.8,11.0,0.86,9.0,0.0,0.0,1.0,1.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,Matches,2733.0,be BEL,MF,Wolfsburg,de Bundesliga,20.0,2002.0,12.8,32.0,15.0,11.0,11.0,10.0,15.0,28.0,53.6,13.0,17.0,6.0,11.0,14.0,46.0,29.0,0.0,Matches,2733.0,be BEL,MF,Wolfsburg,de Bundesliga,20.0,2002.0,12.8,748.0,45.0,209.0,434.0,112.0,6.0,748.0,27.0,16.0,59.3,9.0,33.3,382.0,1706.0,569.0,3.0,6.0,1.0,15.0,11.0,472.0,9.0,Matches,3368,be BEL,MF,Wolfsburg,de Bundesliga,20.0,2002.0,24,1153.0,48.0,37.7,12.8,12,84.0,9,12,13.0,3,1.21,13.0,24.0,-11.0,-0.86,-0.67,12.6,20.6,-8.0,-0.62,-0.74,Matches
2579,1298.0,Atakan Karazor,,MF,Stuttgart,de Bundesliga,26.0,1996.0,29.1,0.0,19.0,2.0,10.5,0.65,0.07,0.0,0.0,21.8,0.0,0.0,0.0,1.0,1.0,0.05,-1.0,-1.0,Matches,1298.0,,MF,Stuttgart,de Bundesliga,26.0,1996.0,29.1,1698.0,1900.0,89.4,24791.0,6910.0,946.0,1027.0,92.1,637.0,684.0,93.1,55.0,75.0,73.3,4.0,2.6,2.5,1.4,29.0,138.0,19.0,3.0,142.0,Matches,1298.0,,MF,Stuttgart,de Bundesliga,26.0,1996.0,29.1,1900.0,1820.0,75.0,73.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1698.0,5.0,34.0,Matches,1298.0,,MF,Stuttgart,de Bundesliga,26.0,1996.0,29.1,57.0,1.96,49.0,0.0,0.0,2.0,1.0,5.0,5.0,0.17,5.0,0.0,0.0,0.0,0.0,0.0,Matches,1298.0,,MF,Stuttgart,de Bundesliga,26.0,1996.0,29.1,72.0,44.0,23.0,38.0,11.0,29.0,60.0,48.3,31.0,37.0,8.0,29.0,27.0,99.0,43.0,0.0,Matches,1298.0,,MF,Stuttgart,de Bundesliga,26.0,1996.0,29.1,2181.0,61.0,378.0,1434.0,382.0,15.0,2181.0,27.0,5.0,18.5,14.0,51.9,1149.0,4345.0,1991.0,24.0,42.0,0.0,23.0,19.0,1574.0,31.0,Matches,1623,,MF,Stuttgart,de Bundesliga,26.0,1996.0,33,2623.0,79.0,85.7,29.1,31,84.0,21,2,16.0,0,2.12,64.0,34.0,30.0,1.03,-0.82,56.6,33.6,22.9,0.79,-1.22,Matches
